FID,Id,gridcode,Persistence,Variable,Area
320,321,51,5,Variable 1,25.000000000000000
321,322,51,5,Variable 1,75.000000000000000
322,323,154,15,Variable 4,25.000000000000000
323,324,104,10,Variable 4,25.000000000000000
324,325,304,30,Variable 4,25.000000000000000
325,326,51,5,Variable 1,50.000000000000000
326,327,204,20,Variable 4,25.000000000000000
327,328,204,20,Variable 4,25.000000000000000
328,329,151,15,Variable 1,157525.000000000000000
329,330,101,10,Variable 1,25.000000000000000
330,331,101,10,Variable 1,25.000000000000000
331,332,101,10,Variable 1,25.000000000000000
332,333,104,10,Variable 4,75.000000000000000
333,334,51,5,Variable 1,100.000000000000000
334,335,51,5,Variable 1,50.000000000000000
335,336,304,30,Variable 4,25.000000000000000
336,337,101,10,Variable 1,25.000000000000000
337,338,101,10,Variable 1,125.000000000000000
338,339,304,30,Variable 4,25.000000000000000
339,340,101,10,Variable 1,25.000000000000000
340,341,101,10,Variable 1,25.000000000000000
341,342,404,40,Variable 4,25.000000000000000
342,343,404,40,Variable 4,25.000000000000000
343,344,51,5,Variable 1,25.000000000000000
344,345,104,10,Variable 4,25.000000000000000
345,346,101,10,Variable 1,25.000000000000000
346,347,104,10,Variable 4,25.000000000000000
347,348,101,10,Variable 1,75.000000000000000
348,349,101,10,Variable 1,25.000000000000000
349,350,151,15,Variable 1,50.000000000000000
350,351,304,30,Variable 4,25.000000000000000
351,352,304,30,Variable 4,25.000000000000000
352,353,304,30,Variable 4,25.000000000000000
353,354,404,40,Variable 4,39625.000000000000000
354,355,101,10,Variable 1,25.000000000000000
355,356,404,40,Variable 4,71225.000000000000000
356,357,304,30,Variable 4,25.000000000000000
357,358,304,30,Variable 4,300.000000000000000
358,359,101,10,Variable 1,50.000000000000000
359,360,104,10,Variable 4,25.000000000000000
360,361,51,5,Variable 1,200.000000000000000
361,362,304,30,Variable 4,50.000000000000000
362,363,101,10,Variable 1,25.000000000000000
363,364,51,5,Variable 1,75.000000000000000
364,365,101,10,Variable 1,1125.000000000000000
365,366,51,5,Variable 1,1350.000000000000000
366,367,51,5,Variable 1,425.000000000000000
367,368,101,10,Variable 1,250.000000000000000
368,369,304,30,Variable 4,25.000000000000000
369,370,304,30,Variable 4,50.000000000000000
370,371,101,10,Variable 1,50.000000000000000
371,372,304,30,Variable 4,25.000000000000000
372,373,101,10,Variable 1,25.000000000000000
373,374,304,30,Variable 4,25.000000000000000
374,375,101,10,Variable 1,50.000000000000000
375,376,101,10,Variable 1,50.000000000000000
376,377,204,20,Variable 4,25.000000000000000
377,378,204,20,Variable 4,75.000000000000000
378,379,404,40,Variable 4,175.000000000000000
379,380,51,5,Variable 1,100.000000000000000
380,381,54,5,Variable 4,25.000000000000000
381,382,104,10,Variable 4,25.000000000000000
382,383,101,10,Variable 1,75.000000000000000
383,384,104,10,Variable 4,25.000000000000000
384,385,51,5,Variable 1,150.000000000000000
385,386,51,5,Variable 1,100.000000000000000
386,387,51,5,Variable 1,50.000000000000000
387,388,104,10,Variable 4,50.000000000000000
388,389,101,10,Variable 1,300.000000000000000
389,390,101,10,Variable 1,25.000000000000000
390,391,101,10,Variable 1,25.000000000000000
391,392,104,10,Variable 4,75.000000000000000
392,393,101,10,Variable 1,150.000000000000000
393,394,51,5,Variable 1,125.000000000000000
394,395,404,40,Variable 4,375.000000000000000
395,396,51,5,Variable 1,25.000000000000000
396,397,51,5,Variable 1,25.000000000000000
397,398,304,30,Variable 4,175.000000000000000
398,399,101,10,Variable 1,200.000000000000000
399,400,204,20,Variable 4,12600.000000000000000
400,401,51,5,Variable 1,25.000000000000000
401,402,51,5,Variable 1,75.000000000000000
402,403,304,30,Variable 4,125075.000000000000000
403,404,54,5,Variable 4,25.000000000000000
404,405,154,15,Variable 4,9225.000000000000000
405,406,51,5,Variable 1,100.000000000000000
406,407,51,5,Variable 1,25.000000000000000
407,408,51,5,Variable 1,25.000000000000000
408,409,51,5,Variable 1,25.000000000000000
409,410,54,5,Variable 4,25.000000000000000
410,411,101,10,Variable 1,69750.000000000000000
411,412,51,5,Variable 1,25.000000000000000
412,413,101,10,Variable 1,25.000000000000000
413,414,54,5,Variable 4,25.000000000000000
414,415,51,5,Variable 1,25.000000000000000
415,416,101,10,Variable 1,1350.000000000000000
416,417,51,5,Variable 1,100.000000000000000
417,418,51,5,Variable 1,75.000000000000000
418,419,51,5,Variable 1,75.000000000000000
419,420,51,5,Variable 1,25.000000000000000
420,421,101,10,Variable 1,3700.000000000000000
421,422,51,5,Variable 1,225.000000000000000
