FID,Id,gridcode,Persistence,Variable,Area
106,107,151,15,Variable 1,375.000000000000000
107,108,201,20,Variable 1,150.000000000000000
108,109,201,20,Variable 1,100.000000000000000
109,110,201,20,Variable 1,325.000000000000000
110,111,154,15,Variable 4,50.000000000000000
111,112,153,15,Variable 3,200.000000000000000
112,113,201,20,Variable 1,75.000000000000000
113,114,154,15,Variable 4,25.000000000000000
114,115,201,20,Variable 1,50.000000000000000
115,116,154,15,Variable 4,50.000000000000000
116,117,204,20,Variable 4,25.000000000000000
117,118,51,5,Variable 1,25.000000000000000
118,119,151,15,Variable 1,75.000000000000000
119,120,204,20,Variable 4,75.000000000000000
120,121,153,15,Variable 3,325.000000000000000
121,122,204,20,Variable 4,50.000000000000000
122,123,304,30,Variable 4,25.000000000000000
123,124,304,30,Variable 4,125.000000000000000
124,125,404,40,Variable 4,25.000000000000000
125,126,104,10,Variable 4,25.000000000000000
126,127,151,15,Variable 1,25.000000000000000
127,128,201,20,Variable 1,25.000000000000000
128,129,201,20,Variable 1,225.000000000000000
129,130,204,20,Variable 4,50.000000000000000
130,131,304,30,Variable 4,25.000000000000000
131,132,304,30,Variable 4,125.000000000000000
132,133,304,30,Variable 4,25.000000000000000
133,134,504,50,Variable 4,25.000000000000000
134,135,51,5,Variable 1,25.000000000000000
135,136,101,10,Variable 1,25.000000000000000
136,137,101,10,Variable 1,200.000000000000000
137,138,304,30,Variable 4,50.000000000000000
138,139,304,30,Variable 4,50.000000000000000
139,140,204,20,Variable 4,125.000000000000000
140,141,502,50,Variable 2,25.000000000000000
141,142,404,40,Variable 4,50.000000000000000
142,143,103,10,Variable 3,2425.000000000000000
143,144,101,10,Variable 1,100.000000000000000
144,145,304,30,Variable 4,125.000000000000000
145,146,304,30,Variable 4,25.000000000000000
146,147,404,40,Variable 4,25.000000000000000
147,148,153,15,Variable 3,25.000000000000000
148,149,153,15,Variable 3,25.000000000000000
149,150,103,10,Variable 3,350.000000000000000
150,151,103,10,Variable 3,50.000000000000000
151,152,154,15,Variable 4,25.000000000000000
152,153,404,40,Variable 4,50.000000000000000
153,154,404,40,Variable 4,25.000000000000000
154,155,51,5,Variable 1,50.000000000000000
155,156,153,15,Variable 3,1275.000000000000000
156,157,104,10,Variable 4,25.000000000000000
157,158,151,15,Variable 1,15750.000000000000000
158,159,51,5,Variable 1,25.000000000000000
159,160,404,40,Variable 4,50.000000000000000
160,161,504,50,Variable 4,25.000000000000000
161,162,151,15,Variable 1,3025.000000000000000
162,163,154,15,Variable 4,75.000000000000000
163,164,304,30,Variable 4,25.000000000000000
164,165,504,50,Variable 4,25.000000000000000
165,166,151,15,Variable 1,25.000000000000000
166,167,201,20,Variable 1,25.000000000000000
167,168,103,10,Variable 3,50.000000000000000
168,169,151,15,Variable 1,100.000000000000000
169,170,404,40,Variable 4,25.000000000000000
170,171,404,40,Variable 4,175.000000000000000
171,172,152,15,Variable 2,25.000000000000000
172,173,301,30,Variable 1,25.000000000000000
173,174,153,15,Variable 3,50.000000000000000
174,175,101,10,Variable 1,204625.000000000000000
175,176,151,15,Variable 1,275.000000000000000
176,177,204,20,Variable 4,950.000000000000000
177,178,201,20,Variable 1,3675.000000000000000
178,179,204,20,Variable 4,150.000000000000000
179,180,204,20,Variable 4,3250.000000000000000
180,181,404,40,Variable 4,25.000000000000000
181,182,404,40,Variable 4,25.000000000000000
182,183,404,40,Variable 4,150.000000000000000
183,184,104,10,Variable 4,25.000000000000000
184,185,101,10,Variable 1,1275.000000000000000
185,186,154,15,Variable 4,4800.000000000000000
186,187,201,20,Variable 1,25.000000000000000
187,188,301,30,Variable 1,25.000000000000000
188,189,204,20,Variable 4,375.000000000000000
189,190,304,30,Variable 4,4900.000000000000000
190,191,504,50,Variable 4,25.000000000000000
191,192,504,50,Variable 4,25.000000000000000
192,193,104,10,Variable 4,25.000000000000000
193,194,154,15,Variable 4,50.000000000000000
194,195,201,20,Variable 1,250.000000000000000
195,196,304,30,Variable 4,25.000000000000000
196,197,304,30,Variable 4,50.000000000000000
197,198,404,40,Variable 4,775.000000000000000
198,199,504,50,Variable 4,75.000000000000000
199,200,203,20,Variable 3,50.000000000000000
200,201,204,20,Variable 4,25.000000000000000
201,202,204,20,Variable 4,50.000000000000000
202,203,404,40,Variable 4,200.000000000000000
203,204,404,40,Variable 4,25.000000000000000
204,205,504,50,Variable 4,25.000000000000000
205,206,203,20,Variable 3,25.000000000000000
206,207,51,5,Variable 1,25.000000000000000
207,208,104,10,Variable 4,50.000000000000000
208,209,151,15,Variable 1,125.000000000000000
209,210,201,20,Variable 1,450.000000000000000
210,211,302,30,Variable 2,25.000000000000000
211,212,404,40,Variable 4,25.000000000000000
212,213,302,30,Variable 2,25.000000000000000
213,214,302,30,Variable 2,25.000000000000000
214,215,404,40,Variable 4,25.000000000000000
215,216,504,50,Variable 4,75.000000000000000
216,217,504,50,Variable 4,100.000000000000000
217,218,504,50,Variable 4,25.000000000000000
218,219,151,15,Variable 1,25.000000000000000
219,220,301,30,Variable 1,25.000000000000000
220,221,201,20,Variable 1,50.000000000000000
221,222,304,30,Variable 4,25.000000000000000
222,223,402,40,Variable 2,75.000000000000000
223,224,402,40,Variable 2,25.000000000000000
224,225,402,40,Variable 2,200.000000000000000
225,226,502,50,Variable 2,25.000000000000000
226,227,404,40,Variable 4,25.000000000000000
227,228,304,30,Variable 4,2600.000000000000000
228,229,404,40,Variable 4,175.000000000000000
229,230,504,50,Variable 4,25.000000000000000
230,231,504,50,Variable 4,25.000000000000000
231,232,301,30,Variable 1,25.000000000000000
232,233,201,20,Variable 1,75.000000000000000
233,234,402,40,Variable 2,350.000000000000000
234,235,502,50,Variable 2,125.000000000000000
235,236,502,50,Variable 2,75.000000000000000
236,237,504,50,Variable 4,25.000000000000000
237,238,404,40,Variable 4,25.000000000000000
238,239,51,5,Variable 1,50.000000000000000
239,240,104,10,Variable 4,25.000000000000000
240,241,151,15,Variable 1,25.000000000000000
241,242,201,20,Variable 1,75.000000000000000
242,243,153,15,Variable 3,25.000000000000000
243,244,402,40,Variable 2,25.000000000000000
244,245,502,50,Variable 2,50.000000000000000
245,246,103,10,Variable 3,25.000000000000000
246,247,104,10,Variable 4,25.000000000000000
247,248,101,10,Variable 1,300.000000000000000
248,249,201,20,Variable 1,150.000000000000000
249,250,154,15,Variable 4,25.000000000000000
250,251,153,15,Variable 3,50.000000000000000
251,252,204,20,Variable 4,650.000000000000000
252,253,203,20,Variable 3,25.000000000000000
253,254,502,50,Variable 2,75.000000000000000
254,255,203,20,Variable 3,25.000000000000000
255,256,303,30,Variable 3,200.000000000000000
256,257,104,10,Variable 4,25.000000000000000
257,258,151,15,Variable 1,25.000000000000000
258,259,154,15,Variable 4,25.000000000000000
259,260,153,15,Variable 3,25.000000000000000
260,261,204,20,Variable 4,25.000000000000000
261,262,402,40,Variable 2,50.000000000000000
262,263,203,20,Variable 3,25.000000000000000
263,264,103,10,Variable 3,25.000000000000000
264,265,303,30,Variable 3,75.000000000000000
265,266,104,10,Variable 4,25.000000000000000
266,267,151,15,Variable 1,300.000000000000000
267,268,154,15,Variable 4,25.000000000000000
268,269,153,15,Variable 3,25.000000000000000
269,270,204,20,Variable 4,50.000000000000000
270,271,203,20,Variable 3,50.000000000000000
271,272,303,30,Variable 3,175.000000000000000
272,273,403,40,Variable 3,25.000000000000000
273,274,154,15,Variable 4,25.000000000000000
274,275,402,40,Variable 2,25.000000000000000
275,276,203,20,Variable 3,25.000000000000000
276,277,303,30,Variable 3,50.000000000000000
277,278,403,40,Variable 3,25.000000000000000
278,279,153,15,Variable 3,25.000000000000000
279,280,104,10,Variable 4,50.000000000000000
280,281,101,10,Variable 1,150.000000000000000
281,282,154,15,Variable 4,25.000000000000000
282,283,502,50,Variable 2,25.000000000000000
283,284,203,20,Variable 3,25.000000000000000
284,285,103,10,Variable 3,25.000000000000000
285,286,303,30,Variable 3,25.000000000000000
286,287,101,10,Variable 1,25.000000000000000
287,288,103,10,Variable 3,25.000000000000000
288,289,154,15,Variable 4,25.000000000000000
289,290,203,20,Variable 3,50.000000000000000
290,291,303,30,Variable 3,50.000000000000000
291,292,403,40,Variable 3,25.000000000000000
292,293,104,10,Variable 4,25.000000000000000
293,294,104,10,Variable 4,25.000000000000000
294,295,104,10,Variable 4,25.000000000000000
295,296,104,10,Variable 4,25.000000000000000
296,297,502,50,Variable 2,25.000000000000000
297,298,203,20,Variable 3,25.000000000000000
298,299,303,30,Variable 3,50.000000000000000
299,300,153,15,Variable 3,25.000000000000000
300,301,104,10,Variable 4,25.000000000000000
301,302,151,15,Variable 1,175.000000000000000
302,303,104,10,Variable 4,25.000000000000000
303,304,304,30,Variable 4,25.000000000000000
304,305,203,20,Variable 3,25.000000000000000
305,306,303,30,Variable 3,50.000000000000000
306,307,104,10,Variable 4,25.000000000000000
307,308,101,10,Variable 1,50.000000000000000
308,309,154,15,Variable 4,475.000000000000000
309,310,304,30,Variable 4,25.000000000000000
310,311,502,50,Variable 2,25.000000000000000
311,312,303,30,Variable 3,50.000000000000000
312,313,403,40,Variable 3,25.000000000000000
313,314,103,10,Variable 3,25.000000000000000
314,315,154,15,Variable 4,275.000000000000000
315,316,304,30,Variable 4,50.000000000000000
316,317,303,30,Variable 3,25.000000000000000
317,318,201,20,Variable 1,42925.000000000000000
318,319,502,50,Variable 2,25.000000000000000
319,320,203,20,Variable 3,25.000000000000000
320,321,154,15,Variable 4,25.000000000000000
321,322,203,20,Variable 3,25.000000000000000
322,323,303,30,Variable 3,25.000000000000000
323,324,104,10,Variable 4,25.000000000000000
324,325,201,20,Variable 1,25.000000000000000
325,326,154,15,Variable 4,25.000000000000000
326,327,304,30,Variable 4,25.000000000000000
327,328,203,20,Variable 3,25.000000000000000
328,329,151,15,Variable 1,25.000000000000000
329,330,104,10,Variable 4,50.000000000000000
330,331,101,10,Variable 1,100.000000000000000
331,332,104,10,Variable 4,25.000000000000000
332,333,103,10,Variable 3,25.000000000000000
333,334,203,20,Variable 3,25.000000000000000
334,335,101,10,Variable 1,25.000000000000000
335,336,103,10,Variable 3,25.000000000000000
336,337,151,15,Variable 1,25.000000000000000
337,338,203,20,Variable 3,25.000000000000000
338,339,104,10,Variable 4,25.000000000000000
339,340,201,20,Variable 1,25.000000000000000
340,341,203,20,Variable 3,25.000000000000000
341,342,104,10,Variable 4,25.000000000000000
342,343,103,10,Variable 3,25.000000000000000
343,344,103,10,Variable 3,2675.000000000000000
344,345,203,20,Variable 3,275.000000000000000
345,346,304,30,Variable 4,425.000000000000000
346,347,104,10,Variable 4,25.000000000000000
347,348,203,20,Variable 3,125.000000000000000
348,349,104,10,Variable 4,25.000000000000000
349,350,103,10,Variable 3,50.000000000000000
350,351,103,10,Variable 3,25.000000000000000
351,352,502,50,Variable 2,150.000000000000000
352,353,103,10,Variable 3,25.000000000000000
353,354,203,20,Variable 3,75.000000000000000
354,355,103,10,Variable 3,25.000000000000000
355,356,204,20,Variable 4,1775.000000000000000
356,357,51,5,Variable 1,25.000000000000000
357,358,103,10,Variable 3,25.000000000000000
358,359,201,20,Variable 1,575.000000000000000
359,360,103,10,Variable 3,50.000000000000000
360,361,502,50,Variable 2,25.000000000000000
361,362,204,20,Variable 4,125.000000000000000
362,363,502,50,Variable 2,25.000000000000000
363,364,203,20,Variable 3,25.000000000000000
364,365,151,15,Variable 1,25.000000000000000
365,366,101,10,Variable 1,19825.000000000000000
366,367,204,20,Variable 4,50.000000000000000
367,368,502,50,Variable 2,50.000000000000000
368,369,203,20,Variable 3,25.000000000000000
369,370,104,10,Variable 4,25.000000000000000
370,371,204,20,Variable 4,50.000000000000000
371,372,502,50,Variable 2,50.000000000000000
372,373,103,10,Variable 3,25.000000000000000
373,374,151,15,Variable 1,150.000000000000000
374,375,51,5,Variable 1,200.000000000000000
375,376,502,50,Variable 2,75.000000000000000
376,377,203,20,Variable 3,25.000000000000000
377,378,54,5,Variable 4,25.000000000000000
378,379,203,20,Variable 3,50.000000000000000
379,380,101,10,Variable 1,1925.000000000000000
380,381,203,20,Variable 3,25.000000000000000
381,382,203,20,Variable 3,25.000000000000000
382,383,201,20,Variable 1,75.000000000000000
383,384,204,20,Variable 4,300.000000000000000
384,385,203,20,Variable 3,25.000000000000000
385,386,51,5,Variable 1,25.000000000000000
386,387,203,20,Variable 3,25.000000000000000
387,388,101,10,Variable 1,25.000000000000000
388,389,151,15,Variable 1,700.000000000000000
389,390,51,5,Variable 1,25.000000000000000
390,391,201,20,Variable 1,25.000000000000000
391,392,203,20,Variable 3,25.000000000000000
392,393,201,20,Variable 1,75.000000000000000
393,394,502,50,Variable 2,25.000000000000000
394,395,151,15,Variable 1,50.000000000000000
395,396,101,10,Variable 1,25.000000000000000
396,397,151,15,Variable 1,75.000000000000000
397,398,203,20,Variable 3,25.000000000000000
398,399,101,10,Variable 1,25.000000000000000
399,400,201,20,Variable 1,25.000000000000000
400,401,201,20,Variable 1,25.000000000000000
401,402,203,20,Variable 3,25.000000000000000
402,403,51,5,Variable 1,500.000000000000000
403,404,101,10,Variable 1,25.000000000000000
404,405,51,5,Variable 1,25.000000000000000
405,406,201,20,Variable 1,25.000000000000000
406,407,104,10,Variable 4,50.000000000000000
407,408,153,15,Variable 3,25.000000000000000
408,409,303,30,Variable 3,25.000000000000000
409,410,153,15,Variable 3,25.000000000000000
410,411,101,10,Variable 1,25.000000000000000
411,412,201,20,Variable 1,75.000000000000000
412,413,201,20,Variable 1,25.000000000000000
413,414,101,10,Variable 1,1100.000000000000000
414,415,201,20,Variable 1,75.000000000000000
415,416,101,10,Variable 1,200.000000000000000
416,417,151,15,Variable 1,450.000000000000000
417,418,201,20,Variable 1,175.000000000000000
418,419,101,10,Variable 1,175.000000000000000
419,420,151,15,Variable 1,25.000000000000000
420,421,101,10,Variable 1,50.000000000000000
421,422,51,5,Variable 1,75.000000000000000
422,423,101,10,Variable 1,50.000000000000000
423,424,201,20,Variable 1,25.000000000000000
424,425,151,15,Variable 1,201450.000000000000000
425,426,201,20,Variable 1,1875.000000000000000
426,427,201,20,Variable 1,50.000000000000000
427,428,201,20,Variable 1,100.000000000000000
428,429,201,20,Variable 1,75.000000000000000
429,430,101,10,Variable 1,50.000000000000000
430,431,203,20,Variable 3,25.000000000000000
431,432,101,10,Variable 1,75.000000000000000
432,433,203,20,Variable 3,225.000000000000000
433,434,303,30,Variable 3,25.000000000000000
434,435,101,10,Variable 1,25.000000000000000
435,436,51,5,Variable 1,125.000000000000000
436,437,153,15,Variable 3,25.000000000000000
437,438,104,10,Variable 4,25.000000000000000
438,439,104,10,Variable 4,25.000000000000000
439,440,203,20,Variable 3,25.000000000000000
440,441,204,20,Variable 4,25.000000000000000
441,442,153,15,Variable 3,25.000000000000000
442,443,153,15,Variable 3,25.000000000000000
443,444,101,10,Variable 1,500.000000000000000
444,445,151,15,Variable 1,1100.000000000000000
445,446,203,20,Variable 3,475.000000000000000
446,447,204,20,Variable 4,50.000000000000000
447,448,303,30,Variable 3,125.000000000000000
448,449,153,15,Variable 3,25.000000000000000
449,450,101,10,Variable 1,100.000000000000000
450,451,303,30,Variable 3,75.000000000000000
451,452,303,30,Variable 3,225.000000000000000
452,453,101,10,Variable 1,475.000000000000000
453,454,101,10,Variable 1,25.000000000000000
454,455,104,10,Variable 4,25.000000000000000
455,456,204,20,Variable 4,25.000000000000000
456,457,153,15,Variable 3,50.000000000000000
457,458,303,30,Variable 3,525.000000000000000
458,459,151,15,Variable 1,25.000000000000000
459,460,151,15,Variable 1,25.000000000000000
460,461,502,50,Variable 2,225.000000000000000
461,462,201,20,Variable 1,275.000000000000000
462,463,204,20,Variable 4,25.000000000000000
463,464,153,15,Variable 3,25.000000000000000
464,465,201,20,Variable 1,200.000000000000000
465,466,103,10,Variable 3,1900.000000000000000
466,467,101,10,Variable 1,150.000000000000000
467,468,201,20,Variable 1,25.000000000000000
468,469,303,30,Variable 3,25.000000000000000
469,470,153,15,Variable 3,50.000000000000000
470,471,154,15,Variable 4,25.000000000000000
471,472,154,15,Variable 4,25.000000000000000
472,473,502,50,Variable 2,8525.000000000000000
473,474,303,30,Variable 3,50.000000000000000
474,475,101,10,Variable 1,50.000000000000000
475,476,154,15,Variable 4,25.000000000000000
476,477,201,20,Variable 1,25150.000000000000000
477,478,154,15,Variable 4,25.000000000000000
478,479,154,15,Variable 4,50.000000000000000
479,480,154,15,Variable 4,25.000000000000000
480,481,151,15,Variable 1,25.000000000000000
481,482,154,15,Variable 4,75.000000000000000
482,483,154,15,Variable 4,25.000000000000000
483,484,154,15,Variable 4,50.000000000000000
484,485,154,15,Variable 4,25.000000000000000
485,486,154,15,Variable 4,25.000000000000000
486,487,153,15,Variable 3,25.000000000000000
487,488,151,15,Variable 1,50.000000000000000
488,489,151,15,Variable 1,4125.000000000000000
489,490,154,15,Variable 4,25.000000000000000
490,491,154,15,Variable 4,50.000000000000000
491,492,303,30,Variable 3,50.000000000000000
492,493,301,30,Variable 1,25.000000000000000
493,494,154,15,Variable 4,50.000000000000000
494,495,153,15,Variable 3,25.000000000000000
495,496,101,10,Variable 1,200.000000000000000
496,497,151,15,Variable 1,50.000000000000000
497,498,153,15,Variable 3,75.000000000000000
498,499,301,30,Variable 1,25.000000000000000
499,500,151,15,Variable 1,25.000000000000000
500,501,301,30,Variable 1,25.000000000000000
501,502,154,15,Variable 4,25.000000000000000
502,503,153,15,Variable 3,100.000000000000000
503,504,402,40,Variable 2,50.000000000000000
504,505,151,15,Variable 1,75.000000000000000
505,506,301,30,Variable 1,5100.000000000000000
506,507,402,40,Variable 2,25.000000000000000
507,508,303,30,Variable 3,25.000000000000000
508,509,502,50,Variable 2,1525.000000000000000
509,510,101,10,Variable 1,150.000000000000000
510,511,154,15,Variable 4,25.000000000000000
511,512,201,20,Variable 1,600.000000000000000
512,513,301,30,Variable 1,75.000000000000000
513,514,502,50,Variable 2,75.000000000000000
514,515,153,15,Variable 3,50.000000000000000
515,516,203,20,Variable 3,25.000000000000000
516,517,153,15,Variable 3,25.000000000000000
517,518,101,10,Variable 1,25.000000000000000
518,519,154,15,Variable 4,50.000000000000000
519,520,151,15,Variable 1,50.000000000000000
520,521,153,15,Variable 3,125.000000000000000
521,522,151,15,Variable 1,400.000000000000000
522,523,153,15,Variable 3,25.000000000000000
523,524,151,15,Variable 1,25.000000000000000
524,525,153,15,Variable 3,25.000000000000000
525,526,153,15,Variable 3,250.000000000000000
526,527,151,15,Variable 1,25.000000000000000
527,528,51,5,Variable 1,25.000000000000000
528,529,301,30,Variable 1,50.000000000000000
529,530,203,20,Variable 3,175.000000000000000
530,531,153,15,Variable 3,25.000000000000000
531,532,151,15,Variable 1,75.000000000000000
532,533,203,20,Variable 3,25.000000000000000
533,534,201,20,Variable 1,2075.000000000000000
534,535,501,50,Variable 1,25.000000000000000
535,536,151,15,Variable 1,25.000000000000000
536,537,153,15,Variable 3,63750.000000000000000
537,538,154,15,Variable 4,175.000000000000000
538,539,153,15,Variable 3,50.000000000000000
539,540,153,15,Variable 3,25.000000000000000
540,541,153,15,Variable 3,25.000000000000000
541,542,153,15,Variable 3,25.000000000000000
542,543,204,20,Variable 4,25.000000000000000
543,544,501,50,Variable 1,950.000000000000000
544,545,153,15,Variable 3,25.000000000000000
545,546,301,30,Variable 1,950.000000000000000
546,547,204,20,Variable 4,125.000000000000000
547,548,204,20,Variable 4,375.000000000000000
548,549,201,20,Variable 1,150.000000000000000
549,550,401,40,Variable 1,3475.000000000000000
550,551,501,50,Variable 1,400.000000000000000
551,552,204,20,Variable 4,600.000000000000000
552,553,153,15,Variable 3,25.000000000000000
553,554,153,15,Variable 3,25.000000000000000
554,555,301,30,Variable 1,25.000000000000000
555,556,204,20,Variable 4,125.000000000000000
556,557,204,20,Variable 4,150.000000000000000
557,558,153,15,Variable 3,75.000000000000000
558,559,304,30,Variable 4,125.000000000000000
559,560,204,20,Variable 4,25.000000000000000
560,561,204,20,Variable 4,25.000000000000000
561,562,204,20,Variable 4,100.000000000000000
562,563,153,15,Variable 3,25.000000000000000
563,564,204,20,Variable 4,100.000000000000000
564,565,204,20,Variable 4,100.000000000000000
565,566,153,15,Variable 3,200.000000000000000
566,567,304,30,Variable 4,50.000000000000000
567,568,303,30,Variable 3,50.000000000000000
568,569,204,20,Variable 4,25.000000000000000
569,570,153,15,Variable 3,100.000000000000000
570,571,304,30,Variable 4,25.000000000000000
571,572,204,20,Variable 4,25.000000000000000
572,573,153,15,Variable 3,25.000000000000000
573,574,304,30,Variable 4,25.000000000000000
574,575,303,30,Variable 3,25.000000000000000
575,576,204,20,Variable 4,75.000000000000000
576,577,153,15,Variable 3,275.000000000000000
577,578,404,40,Variable 4,50.000000000000000
578,579,304,30,Variable 4,50.000000000000000
579,580,404,40,Variable 4,25.000000000000000
580,581,304,30,Variable 4,50.000000000000000
581,582,304,30,Variable 4,25.000000000000000
582,583,304,30,Variable 4,25.000000000000000
583,584,404,40,Variable 4,25.000000000000000
584,585,304,30,Variable 4,25.000000000000000
585,586,304,30,Variable 4,25.000000000000000
586,587,153,15,Variable 3,25.000000000000000
587,588,203,20,Variable 3,150.000000000000000
588,589,304,30,Variable 4,25.000000000000000
589,590,153,15,Variable 3,25.000000000000000
590,591,404,40,Variable 4,50.000000000000000
591,592,153,15,Variable 3,25.000000000000000
592,593,51,5,Variable 1,25.000000000000000
593,594,51,5,Variable 1,25.000000000000000
594,595,101,10,Variable 1,25.000000000000000
595,596,403,40,Variable 3,25.000000000000000
596,597,303,30,Variable 3,300.000000000000000
597,598,153,15,Variable 3,25.000000000000000
598,599,303,30,Variable 3,50.000000000000000
599,600,203,20,Variable 3,30150.000000000000000
600,601,51,5,Variable 1,25.000000000000000
601,602,403,40,Variable 3,25.000000000000000
602,603,203,20,Variable 3,25.000000000000000
603,604,153,15,Variable 3,25.000000000000000
604,605,51,5,Variable 1,25.000000000000000
605,606,303,30,Variable 3,50.000000000000000
606,607,153,15,Variable 3,25.000000000000000
607,608,51,5,Variable 1,25.000000000000000
608,609,403,40,Variable 3,25.000000000000000
609,610,153,15,Variable 3,25.000000000000000
610,611,303,30,Variable 3,50.000000000000000
611,612,203,20,Variable 3,50.000000000000000
612,613,101,10,Variable 1,50.000000000000000
613,614,403,40,Variable 3,25.000000000000000
614,615,203,20,Variable 3,50.000000000000000
615,616,153,15,Variable 3,25.000000000000000
616,617,304,30,Variable 4,25.000000000000000
617,618,51,5,Variable 1,75.000000000000000
618,619,101,10,Variable 1,25.000000000000000
619,620,303,30,Variable 3,50.000000000000000
620,621,153,15,Variable 3,300.000000000000000
621,622,502,50,Variable 2,25.000000000000000
622,623,101,10,Variable 1,25.000000000000000
623,624,153,15,Variable 3,25.000000000000000
624,625,502,50,Variable 2,50.000000000000000
625,626,153,15,Variable 3,25.000000000000000
626,627,153,15,Variable 3,125.000000000000000
627,628,51,5,Variable 1,25.000000000000000
628,629,153,15,Variable 3,50.000000000000000
629,630,403,40,Variable 3,25.000000000000000
630,631,153,15,Variable 3,2650.000000000000000
631,632,303,30,Variable 3,100.000000000000000
